File,Line,Column,Type,Message,Source,Severity,Fixable
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Installer.php",1185,37,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Installer.php",1274,29,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Installer.php",1538,17,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Installer.php",1682,24,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Downloader.php",243,15,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Downloader.php",259,15,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/FixPHP5PEARWarnings.php",3,11,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/FixPHP5PEARWarnings.php",5,11,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Config.php",650,40,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Config.php",697,20,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Config.php",757,41,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Config.php",786,28,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Config.php",914,41,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Config.php",1026,9,error,"Function set_magic_quotes_runtime() is deprecated since PHP 5.3 and removed since PHP 7.0",PHPCompatibility.FunctionUse.RemovedFunctions.set_magic_quotes_runtimeDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Config.php",1033,9,error,"Function set_magic_quotes_runtime() is deprecated since PHP 5.3 and removed since PHP 7.0",PHPCompatibility.FunctionUse.RemovedFunctions.set_magic_quotes_runtimeDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Config.php",1577,45,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Config.php",1607,53,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Config.php",2038,20,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Config.php",2091,22,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Common.php",492,25,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Common.php",511,25,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Common.php",530,25,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Common.php",574,29,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Common.php",607,25,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Common.php",629,25,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Registry.php",322,39,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Registry.php",786,9,error,"Function set_magic_quotes_runtime() is deprecated since PHP 5.3 and removed since PHP 7.0",PHPCompatibility.FunctionUse.RemovedFunctions.set_magic_quotes_runtimeDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Registry.php",790,9,error,"Function set_magic_quotes_runtime() is deprecated since PHP 5.3 and removed since PHP 7.0",PHPCompatibility.FunctionUse.RemovedFunctions.set_magic_quotes_runtimeDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Registry.php",1140,9,error,"Function set_magic_quotes_runtime() is deprecated since PHP 5.3 and removed since PHP 7.0",PHPCompatibility.FunctionUse.RemovedFunctions.set_magic_quotes_runtimeDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Registry.php",1144,9,error,"Function set_magic_quotes_runtime() is deprecated since PHP 5.3 and removed since PHP 7.0",PHPCompatibility.FunctionUse.RemovedFunctions.set_magic_quotes_runtimeDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Registry.php",1179,9,error,"Function set_magic_quotes_runtime() is deprecated since PHP 5.3 and removed since PHP 7.0",PHPCompatibility.FunctionUse.RemovedFunctions.set_magic_quotes_runtimeDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Registry.php",1183,9,error,"Function set_magic_quotes_runtime() is deprecated since PHP 5.3 and removed since PHP 7.0",PHPCompatibility.FunctionUse.RemovedFunctions.set_magic_quotes_runtimeDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Registry.php",1450,31,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Registry.php",1458,17,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Dependency2.php",897,20,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Dependency2.php",1178,20,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Dependency2.php",1202,37,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Packager.php",53,18,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Builder.php",82,20,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Builder.php",282,20,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Frontend.php",91,21,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Downloader/Package.php",1387,25,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Downloader/Package.php",1440,25,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Downloader/Package.php",1504,15,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/PEAR/PEAR/Downloader/Package.php",1579,25,error,"Assigning the return value of new by reference is deprecated in PHP 5.3 and has been removed in PHP 7.0",PHPCompatibility.Syntax.RemovedNewReference.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/WindowsAzure/Common/Internal/Atom/Generator.php",78,13,error,"\"$this\" can no longer be used in a plain function or method since PHP 7.1.",PHPCompatibility.Variables.ForbiddenThisUseContexts.OutsideObjectContext,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/WindowsAzure/Common/Internal/Atom/Generator.php",82,13,error,"\"$this\" can no longer be used in a plain function or method since PHP 7.1.",PHPCompatibility.Variables.ForbiddenThisUseContexts.OutsideObjectContext,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/sdk/WindowsAzure/Common/Internal/Atom/Generator.php",85,9,error,"\"$this\" can no longer be used in a plain function or method since PHP 7.1.",PHPCompatibility.Variables.ForbiddenThisUseContexts.OutsideObjectContext,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/inc/class-encryption.php",38,49,error,"Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead",PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/inc/class-encryption.php",38,49,error,"Function mcrypt_encrypt() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead",PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_encryptDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/inc/class-encryption.php",38,65,error,"The constant \"MCRYPT_RIJNDAEL_256\" is deprecated since PHP 7.1 and removed since PHP 7.2",PHPCompatibility.Constants.RemovedConstants.mcrypt_rijndael_256DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/inc/class-encryption.php",38,108,error,"The constant \"MCRYPT_MODE_CBC\" is deprecated since PHP 7.1 and removed since PHP 7.2",PHPCompatibility.Constants.RemovedConstants.mcrypt_mode_cbcDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/inc/class-encryption.php",73,18,error,"Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead",PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/inc/class-encryption.php",73,18,error,"Function mcrypt_decrypt() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead",PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_decryptDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/inc/class-encryption.php",73,34,error,"The constant \"MCRYPT_RIJNDAEL_256\" is deprecated since PHP 7.1 and removed since PHP 7.2",PHPCompatibility.Constants.RemovedConstants.mcrypt_rijndael_256DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-content/plugins/backwpup/inc/class-encryption.php",73,94,error,"The constant \"MCRYPT_MODE_CBC\" is deprecated since PHP 7.1 and removed since PHP 7.2",PHPCompatibility.Constants.RemovedConstants.mcrypt_mode_cbcDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/kses.php",1094,4,error,"Using 'break' outside of a loop or switch structure is invalid and will throw a fatal error since PHP 7.0",PHPCompatibility.ControlStructures.ForbiddenBreakContinueOutsideLoop.FatalError,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/class-phpmailer.php",1859,11,error,"Function set_magic_quotes_runtime() is deprecated since PHP 5.3 and removed since PHP 7.0",PHPCompatibility.FunctionUse.RemovedFunctions.set_magic_quotes_runtimeDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/class-phpmailer.php",1861,19,error,"INI directive 'magic_quotes_runtime' is deprecated since PHP 5.3 and removed since PHP 5.4",PHPCompatibility.IniDirectives.RemovedIniDirectives.magic_quotes_runtimeDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/class-phpmailer.php",1868,11,error,"Function set_magic_quotes_runtime() is deprecated since PHP 5.3 and removed since PHP 7.0",PHPCompatibility.FunctionUse.RemovedFunctions.set_magic_quotes_runtimeDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/class-phpmailer.php",1870,19,error,"INI directive 'magic_quotes_runtime' is deprecated since PHP 5.3 and removed since PHP 5.4",PHPCompatibility.IniDirectives.RemovedIniDirectives.magic_quotes_runtimeDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/ID3/module.audio-video.asf.php",79,4,error,"Using 'break' outside of a loop or switch structure is invalid and will throw a fatal error since PHP 7.0",PHPCompatibility.ControlStructures.ForbiddenBreakContinueOutsideLoop.FatalError,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/ID3/getid3.lib.php",285,5,error,"Using 'break' outside of a loop or switch structure is invalid and will throw a fatal error since PHP 7.0",PHPCompatibility.ControlStructures.ForbiddenBreakContinueOutsideLoop.FatalError,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/class-IXR.php",376,20,error,"Global variable '$HTTP_RAW_POST_DATA' is deprecated since PHP 5.6 and removed since PHP 7.0; Use php://input instead",PHPCompatibility.Variables.RemovedPredefinedGlobalVariables.http_raw_post_dataDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/class-IXR.php",377,23,error,"Global variable '$HTTP_RAW_POST_DATA' is deprecated since PHP 5.6 and removed since PHP 7.0; Use php://input instead",PHPCompatibility.Variables.RemovedPredefinedGlobalVariables.http_raw_post_dataDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/class-IXR.php",381,26,error,"Global variable '$HTTP_RAW_POST_DATA' is deprecated since PHP 5.6 and removed since PHP 7.0; Use php://input instead",PHPCompatibility.Variables.RemovedPredefinedGlobalVariables.http_raw_post_dataDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/js/tinymce/plugins/spellchecker/rpc.php",32,20,error,"Global variable '$HTTP_RAW_POST_DATA' is deprecated since PHP 5.6 and removed since PHP 7.0; Use php://input instead",PHPCompatibility.Variables.RemovedPredefinedGlobalVariables.http_raw_post_dataDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/js/tinymce/plugins/spellchecker/rpc.php",33,9,error,"Global variable '$HTTP_RAW_POST_DATA' is deprecated since PHP 5.6 and removed since PHP 7.0; Use php://input instead",PHPCompatibility.Variables.RemovedPredefinedGlobalVariables.http_raw_post_dataDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/js/tinymce/plugins/spellchecker/classes/GoogleSpell.php",111,13,error,"preg_replace() - /e modifier is deprecated since PHP 5.5 and removed since PHP 7.0",PHPCompatibility.ParameterValues.RemovedPCREModifiers.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/js/tinymce/plugins/spellchecker/classes/GoogleSpell.php",112,13,error,"preg_replace() - /e modifier is deprecated since PHP 5.5 and removed since PHP 7.0",PHPCompatibility.ParameterValues.RemovedPCREModifiers.Removed,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/atomlib.php",151,26,error,"Function split() is deprecated since PHP 5.3 and removed since PHP 7.0; Use preg_split() instead",PHPCompatibility.FunctionUse.RemovedFunctions.splitDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/atomlib.php",230,26,error,"Function split() is deprecated since PHP 5.3 and removed since PHP 7.0; Use preg_split() instead",PHPCompatibility.FunctionUse.RemovedFunctions.splitDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/atomlib.php",305,23,error,"Function split() is deprecated since PHP 5.3 and removed since PHP 7.0; Use preg_split() instead",PHPCompatibility.FunctionUse.RemovedFunctions.splitDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/media.php",1134,4,error,"Using 'break' outside of a loop or switch structure is invalid and will throw a fatal error since PHP 7.0",PHPCompatibility.ControlStructures.ForbiddenBreakContinueOutsideLoop.FatalError,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/nav-menu.php",547,16,error,"Indirect access to variables, properties and methods will be evaluated strictly in left-to-right order since PHP 7.0. Use curly braces to remove ambiguity.",PHPCompatibility.Variables.NewUniformVariableSyntax.Found,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/rss.php",103,21,error,"Function split() is deprecated since PHP 5.3 and removed since PHP 7.0; Use preg_split() instead",PHPCompatibility.FunctionUse.RemovedFunctions.splitDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",641,5,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",646,5,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",833,10,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",880,11,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",1022,11,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",1126,4,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",1142,17,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",1144,18,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",1199,20,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",1206,28,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",1218,27,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",1221,24,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",1227,20,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",1571,23,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",1572,29,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/wp-includes/wp-db.php",1744,43,error,"Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead",PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/xmlrpc.php",20,14,error,"Global variable '$HTTP_RAW_POST_DATA' is deprecated since PHP 5.6 and removed since PHP 7.0; Use php://input instead",PHPCompatibility.Variables.RemovedPredefinedGlobalVariables.http_raw_post_dataDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/xmlrpc.php",21,2,error,"Global variable '$HTTP_RAW_POST_DATA' is deprecated since PHP 5.6 and removed since PHP 7.0; Use php://input instead",PHPCompatibility.Variables.RemovedPredefinedGlobalVariables.http_raw_post_dataDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/xmlrpc.php",25,12,error,"Global variable '$HTTP_RAW_POST_DATA' is deprecated since PHP 5.6 and removed since PHP 7.0; Use php://input instead",PHPCompatibility.Variables.RemovedPredefinedGlobalVariables.http_raw_post_dataDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/xmlrpc.php",26,2,error,"Global variable '$HTTP_RAW_POST_DATA' is deprecated since PHP 5.6 and removed since PHP 7.0; Use php://input instead",PHPCompatibility.Variables.RemovedPredefinedGlobalVariables.http_raw_post_dataDeprecatedRemoved,5,0
"/usr/www/users/curvcjtsmt/site/xmlrpc.php",26,29,error,"Global variable '$HTTP_RAW_POST_DATA' is deprecated since PHP 5.6 and removed since PHP 7.0; Use php://input instead",PHPCompatibility.Variables.RemovedPredefinedGlobalVariables.http_raw_post_dataDeprecatedRemoved,5,0

